name,element,GW,bonus,assists,clean_sheets,goals_conceded,minutes,own_goals,penalties_saved,saves,selected,transfers_balance,yellow_cards,value,total_points,mean_reversion
Virgil van Dijk,313,3,0,0,0,3,207,0,0,0,9.1,-97442,0,6.0,2,0.0
Virgil van Dijk,313,4,0,0,0,3,207,0,0,0,6.7,-321331,0,6.0,2,-0.16666666666666652
Virgil van Dijk,313,5,0,0,0,3,207,0,0,0,6.2,-371199,0,6.0,2,-0.2666666666666666
Virgil van Dijk,313,6,2,1,0,4,297,0,0,0,6.4,-363752,0,6.0,9,1.5
Vitalii Mykolenko,260,1,0,0,0,0,0,0,0,0,0.2,-1472,0,4.5,0,0.0
Vitalii Mykolenko,260,2,0,0,0,0,0,0,0,0,0.2,-4624,0,4.4,0,0.0
Vitalii Mykolenko,260,3,0,0,0,0,0,0,0,0,0.2,-6373,0,4.4,0,0.0
Vitalii Mykolenko,260,4,0,0,0,0,0,0,0,0,0.1,-9714,0,4.3,0,0.0
Vitalii Mykolenko,260,5,0,0,0,1,90,0,0,0,0.1,-10024,0,4.3,2,0.4
Vitalii Mykolenko,260,6,0,0,0,2,180,0,0,0,0.2,-6546,0,4.3,4,0.33333333333333337
Vladimír Coufal,528,1,0,0,0,1,90,0,0,0,0.3,128,0,4.5,2,0.0
Vladimír Coufal,528,2,0,0,0,2,180,0,0,0,0.3,-669,0,4.5,4,0.0
Vladimír Coufal,528,3,0,0,0,3,270,0,0,0,0.3,1732,0,4.5,6,0.0
Vladimír Coufal,528,4,0,0,0,4,360,0,0,0,0.4,7624,0,4.5,8,1.0
Vladimír Coufal,528,5,0,1,0,7,446,0,0,0,0.4,5473,0,4.5,12,0.40000000000000036
Vladimír Coufal,528,6,0,2,0,10,536,0,0,0,0.5,17650,0,4.5,16,-0.6666666666666661
Wesley Fofana,201,1,0,0,0,0,0,0,0,0,0.0,-799,0,4.5,0,0.0
Wesley Fofana,201,2,0,0,0,0,0,0,0,0,0.0,-1486,0,4.5,0,0.0
Wesley Fofana,201,3,0,0,0,0,0,0,0,0,0.0,-1746,0,4.4,0,0.0
Wesley Fofana,201,4,0,0,0,0,0,0,0,0,0.0,-1998,0,4.4,0,0.0
Wesley Fofana,201,5,0,0,0,0,0,0,0,0,0.0,-2083,0,4.4,0,0.0
Wesley Fofana,201,6,0,0,0,0,0,0,0,0,0.0,-2176,0,4.4,0,0.0
William Saliba,20,1,0,1,0,1,90,0,0,0,21.1,171792,0,5.0,5,0.0
William Saliba,20,2,2,1,1,1,180,0,0,0,26.0,551911,0,5.2,13,0.0
William Saliba,20,3,2,1,1,3,270,0,0,0,28.3,765844,0,5.2,14,0.0
William Saliba,20,4,2,1,1,4,360,0,0,0,28.7,790179,0,5.2,16,1.333333333333334
William Saliba,20,5,2,1,2,4,450,0,0,0,29.1,829333,0,5.2,22,-0.3333333333333339
William Saliba,20,6,2,1,2,6,540,0,0,0,28.8,803423,0,5.2,23,-1.8333333333333321
Willy Boly,439,1,0,0,0,2,90,0,0,0,0.1,1026,0,4.5,1,0.0
Willy Boly,439,2,0,0,0,3,158,0,0,0,0.2,2209,1,4.5,2,0.0
Willy Boly,439,3,0,0,0,6,248,0,0,0,0.2,1484,1,4.5,9,0.0
Willy Boly,439,4,3,0,1,6,338,0,0,0,0.4,20044,1,4.5,18,3.5
Willy Boly,439,5,3,0,1,6,338,0,0,0,0.7,43371,1,4.5,18,-0.06666666666666643
Willy Boly,439,6,3,0,1,8,428,0,0,0,0.6,29699,1,4.5,19,-3.833333333333334
Yasser Larouci,592,1,0,0,0,0,10,0,0,0,0.1,-263,0,4.5,1,0.0
Yasser Larouci,592,2,0,0,0,1,55,0,0,0,0.1,-834,0,4.5,2,0.0
Yasser Larouci,592,3,0,0,0,3,128,0,0,0,0.1,-1087,0,4.5,3,0.0
Yasser Larouci,592,4,0,0,0,5,195,0,0,0,0.1,-1352,0,4.5,4,0.5
Yasser Larouci,592,5,0,0,0,5,195,0,0,0,0.1,-1548,0,4.4,4,-0.20000000000000018
Yasser Larouci,592,6,0,0,0,5,195,0,0,0,0.1,-1759,0,4.4,4,-0.6666666666666665
Álvaro Fernández Carreras,380,1,0,0,0,0,0,0,0,0,0.3,-557,0,4.0,0,0.0
Álvaro Fernández Carreras,380,2,0,0,0,0,0,0,0,0,0.3,-3076,0,4.0,0,0.0
Álvaro Fernández Carreras,380,3,0,0,0,0,0,0,0,0,0.3,-4079,0,4.0,0,0.0
Álvaro Fernández Carreras,380,4,0,0,0,0,0,0,0,0,0.2,-10108,0,4.0,0,0.0
Álvaro Fernández Carreras,380,5,0,0,0,0,0,0,0,0,0.2,-13117,0,4.0,0,0.0
Álvaro Fernández Carreras,380,6,0,0,0,0,0,0,0,0,0.2,-15201,0,4.0,0,0.0
