name,element,GW,bonus,assists,clean_sheets,goals_conceded,minutes,own_goals,penalties_saved,saves,selected,transfers_balance,yellow_cards,value,total_points,mean_reversion
Takehiro Tomiyasu,14,15,0,0,0,0,0,0,0,0,94795,-4140,0,42,0,-3.0512820512820515
Takehiro Tomiyasu,14,16,0,0,0,0,0,0,0,0,84158,-10670,0,42,0,-1.1666666666666663
Takehiro Tomiyasu,14,17,0,0,0,0,0,0,0,0,68325,-16370,0,42,0,-0.6000000000000001
Takehiro Tomiyasu,14,18,0,0,0,2,30,0,0,0,65552,-2872,0,42,0,1.3125
Takehiro Tomiyasu,14,19,0,0,0,0,14,0,0,0,64896,-816,0,42,1,1.2941176470588236
Takehiro Tomiyasu,14,20,0,0,0,0,4,0,0,0,64422,-776,0,42,1,0.9444444444444444
Takehiro Tomiyasu,14,21,0,1,0,1,45,0,0,0,63553,-1020,0,42,4,0.7543859649122807
Takehiro Tomiyasu,14,22,0,0,0,0,5,0,0,0,63843,-178,0,42,1,-0.6000000000000001
Takehiro Tomiyasu,14,23,0,0,0,0,0,0,0,0,63228,-835,0,42,0,-0.6666666666666667
Takehiro Tomiyasu,14,23,0,0,0,3,82,0,0,0,63228,-835,1,42,0,-0.393939393939394
Takehiro Tomiyasu,14,24,0,0,0,0,11,0,0,0,62964,-508,0,42,1,0.927536231884058
Takehiro Tomiyasu,14,25,0,0,0,0,1,0,0,0,62362,-521,0,42,1,0.9166666666666669
Takehiro Tomiyasu,14,25,0,0,0,0,0,0,0,0,62362,-521,0,42,0,0.5333333333333333
Takehiro Tomiyasu,14,26,0,0,0,1,45,0,0,0,61594,-1183,0,42,1,0.5256410256410257
Takehiro Tomiyasu,14,27,0,0,0,0,10,0,0,0,61700,-114,0,42,1,0.5185185185185185
Takehiro Tomiyasu,14,28,0,0,0,0,0,0,0,0,60583,-1028,0,42,0,0.4761904761904761
Takehiro Tomiyasu,14,29,0,0,0,0,0,0,0,0,58872,-1894,0,42,0,0.4367816091954023
Takehiro Tomiyasu,14,30,0,0,0,0,0,0,0,0,57909,-1027,0,42,0,0.7333333333333334
Takehiro Tomiyasu,14,31,0,0,0,0,0,0,0,0,57142,-789,0,42,0,1.032258064516129
Takehiro Tomiyasu,14,32,0,0,0,0,0,0,0,0,56521,-598,0,42,0,1.0
Takehiro Tomiyasu,14,33,0,0,0,0,0,0,0,0,56327,-250,0,42,0,0.9696969696969696
Takehiro Tomiyasu,14,34,0,0,0,0,0,0,0,0,56031,-296,0,42,0,0.9411764705882352
Takehiro Tomiyasu,14,35,0,0,0,0,0,0,0,0,55639,-391,0,42,0,0.9142857142857144
Takehiro Tomiyasu,14,36,0,0,0,0,0,0,0,0,55428,-236,0,42,0,0.8888888888888888
Takehiro Tomiyasu,14,37,0,0,0,0,0,0,0,0,55253,-180,0,42,0,0.8648648648648649
Takehiro Tomiyasu,14,38,0,0,0,0,0,0,0,0,55110,-152,0,42,0,0.8421052631578947
Gabriel dos Santos Magalhães,16,1,1,0,1,0,90,0,0,0,689975,0,0,50,7,0.0
Gabriel dos Santos Magalhães,16,2,0,0,0,2,90,0,0,0,756694,-7155,0,50,1,0.0
Gabriel dos Santos Magalhães,16,3,1,0,1,0,90,0,0,0,754827,-29099,0,50,7,0.0
Gabriel dos Santos Magalhães,16,4,1,0,0,1,90,0,0,0,759675,-20145,0,50,9,1.0
Gabriel dos Santos Magalhães,16,5,0,0,0,1,90,0,0,0,994950,176657,0,50,2,-0.4666666666666668
Gabriel dos Santos Magalhães,16,6,0,0,0,3,90,0,0,0,1123841,85958,0,51,1,-1.5
Gabriel dos Santos Magalhães,16,8,0,0,1,0,90,0,0,0,1177943,7928,0,51,6,0.7142857142857144
Gabriel dos Santos Magalhães,16,9,0,0,0,1,90,0,0,0,1140828,-32504,0,51,2,1.375
Gabriel dos Santos Magalhães,16,10,0,0,0,2,90,0,0,0,1108166,-40708,0,51,1,1.0
Gabriel dos Santos Magalhães,16,11,3,0,1,0,90,0,0,0,1102599,-14252,1,51,8,1.4000000000000004
Gabriel dos Santos Magalhães,16,13,0,0,0,1,90,0,0,0,1100829,48903,0,51,2,0.5151515151515151
Gabriel dos Santos Magalhães,16,14,0,0,1,0,90,0,0,0,1127571,22726,0,51,6,0.6666666666666665
Gabriel dos Santos Magalhães,16,15,3,0,1,0,90,0,0,0,1113779,-16255,0,51,15,-0.1794871794871788
Gabriel dos Santos Magalhães,16,16,0,0,1,0,90,0,0,0,1354485,222965,1,52,5,-2.523809523809524
Gabriel dos Santos Magalhães,16,17,0,0,0,1,90,0,0,0,1633698,266292,0,52,2,-3.733333333333333
Gabriel dos Santos Magalhães,16,18,0,0,0,2,90,0,0,0,1639063,2260,1,52,0,-2.708333333333333
Gabriel dos Santos Magalhães,16,19,0,0,1,0,90,0,0,0,1560507,-77834,0,52,6,2.372549019607843
Gabriel dos Santos Magalhães,16,20,0,0,1,0,90,0,0,0,1518408,-43219,1,52,5,2.055555555555556
Gabriel dos Santos Magalhães,16,21,0,0,0,2,90,0,0,0,1522313,-7023,0,52,1,0.8596491228070176
Gabriel dos Santos Magalhães,16,22,0,0,0,1,90,0,0,0,1517943,-9131,0,52,2,0.4000000000000003
Gabriel dos Santos Magalhães,16,23,0,0,0,1,90,0,0,0,1554668,31965,0,52,2,1.619047619047619
Gabriel dos Santos Magalhães,16,23,0,0,0,3,90,0,0,0,1554668,31965,0,52,1,2.4696969696969697
Gabriel dos Santos Magalhães,16,24,0,0,0,2,90,0,0,0,1538637,-18141,0,52,1,2.333333333333333
Gabriel dos Santos Magalhães,16,25,3,0,1,0,90,0,0,0,1509324,-19621,0,52,9,2.875
Gabriel dos Santos Magalhães,16,25,0,0,1,0,90,0,0,0,1509324,-19621,0,52,6,0.6133333333333337
Gabriel dos Santos Magalhães,16,26,0,0,0,2,90,0,0,0,1587393,60431,0,52,1,-1.1794871794871788
Gabriel dos Santos Magalhães,16,27,2,0,1,0,90,0,0,0,1552419,-34792,0,52,14,-0.8148148148148149
Gabriel dos Santos Magalhães,16,28,0,0,0,1,85,0,0,0,1722239,117912,0,52,2,-2.571428571428571
Gabriel dos Santos Magalhães,16,29,0,0,0,1,90,0,0,0,1718720,42123,0,52,2,-1.3218390804597702
Gabriel dos Santos Magalhães,16,30,0,0,0,2,90,0,0,0,1781260,52962,0,52,1,-1.7666666666666666
Gabriel dos Santos Magalhães,16,31,0,0,0,2,90,0,0,0,1830703,45460,0,53,1,2.462365591397849
Gabriel dos Santos Magalhães,16,32,0,0,0,3,90,0,0,0,1868052,38629,0,53,1,2.697916666666667
Gabriel dos Santos Magalhães,16,33,0,0,0,4,90,0,0,0,1782975,-89640,0,53,0,2.909090909090909
Gabriel dos Santos Magalhães,16,34,0,0,0,1,84,0,0,0,1630928,-130361,0,53,2,3.186274509803922
Gabriel dos Santos Magalhães,16,35,1,0,1,0,90,0,0,0,1486463,-167774,0,52,7,2.942857142857143
Gabriel dos Santos Magalhães,16,36,0,0,0,3,90,0,0,0,1485877,-5152,0,52,1,0.8611111111111112
Gabriel dos Santos Magalhães,16,37,0,0,0,1,90,0,0,0,1471510,-12979,1,52,1,0.4504504504504503
Gabriel dos Santos Magalhães,16,38,0,0,1,0,90,0,0,0,1534240,52844,0,52,6,0.8421052631578947
Nuno Varela Tavares,17,1,0,0,0,0,0,0,0,0,2728,0,0,45,0,0.0
Nuno Varela Tavares,17,2,0,0,0,0,0,0,0,0,1740,-943,0,45,0,0.0
Nuno Varela Tavares,17,3,0,0,0,0,0,0,0,0,1375,-405,0,45,0,0.0
Nuno Varela Tavares,17,4,0,0,0,0,0,0,0,0,1209,-181,0,45,0,0.0
Nuno Varela Tavares,17,5,0,0,0,0,0,0,0,0,1100,-107,0,45,0,0.0
Nuno Varela Tavares,17,6,0,0,0,0,0,0,0,0,1013,-90,0,45,0,0.0
Nuno Varela Tavares,17,8,0,0,0,0,0,0,0,0,951,-15,0,45,0,0.0
Nuno Varela Tavares,17,9,0,0,0,0,0,0,0,0,919,-35,0,45,0,0.0
Nuno Varela Tavares,17,10,0,0,0,0,0,0,0,0,891,-29,0,45,0,0.0
Nuno Varela Tavares,17,11,0,0,0,0,0,0,0,0,873,-16,0,45,0,0.0
Nuno Varela Tavares,17,13,0,0,0,0,0,0,0,0,857,-7,0,45,0,0.0
Nuno Varela Tavares,17,14,0,0,0,0,0,0,0,0,842,-14,0,45,0,0.0
Nuno Varela Tavares,17,15,0,0,0,0,0,0,0,0,828,-15,0,45,0,0.0
Nuno Varela Tavares,17,16,0,0,0,0,0,0,0,0,816,-11,0,45,0,0.0
Nuno Varela Tavares,17,17,0,0,0,0,0,0,0,0,807,-10,0,45,0,0.0
Nuno Varela Tavares,17,18,0,0,0,0,0,0,0,0,803,-4,0,45,0,0.0
Nuno Varela Tavares,17,19,0,0,0,0,0,0,0,0,799,-4,0,45,0,0.0
Nuno Varela Tavares,17,20,0,0,0,0,0,0,0,0,791,-7,0,45,0,0.0
Nuno Varela Tavares,17,21,0,0,0,0,0,0,0,0,790,-2,0,45,0,0.0
Nuno Varela Tavares,17,22,0,0,0,0,0,0,0,0,781,-8,0,45,0,0.0
Nuno Varela Tavares,17,23,0,0,0,0,0,0,0,0,781,-1,0,45,0,0.0
Nuno Varela Tavares,17,23,0,0,0,0,0,0,0,0,781,-1,0,45,0,0.0
Nuno Varela Tavares,17,24,0,0,0,0,0,0,0,0,779,-2,0,45,0,0.0
Nuno Varela Tavares,17,25,0,0,0,0,0,0,0,0,777,-2,0,45,0,0.0
Nuno Varela Tavares,17,25,0,0,0,0,0,0,0,0,777,-2,0,45,0,0.0
Nuno Varela Tavares,17,26,0,0,0,0,0,0,0,0,773,-4,0,45,0,0.0
Nuno Varela Tavares,17,27,0,0,0,0,0,0,0,0,772,-1,0,45,0,0.0
Nuno Varela Tavares,17,28,0,0,0,0,0,0,0,0,772,0,0,45,0,0.0
Nuno Varela Tavares,17,29,0,0,0,0,0,0,0,0,770,-2,0,45,0,0.0
Nuno Varela Tavares,17,30,0,0,0,0,0,0,0,0,770,0,0,45,0,0.0
Nuno Varela Tavares,17,31,0,0,0,0,0,0,0,0,768,-2,0,45,0,0.0
Nuno Varela Tavares,17,32,0,0,0,0,0,0,0,0,766,-2,0,45,0,0.0
Nuno Varela Tavares,17,33,0,0,0,0,0,0,0,0,766,0,0,45,0,0.0
Nuno Varela Tavares,17,34,0,0,0,0,0,0,0,0,765,-1,0,45,0,0.0
Nuno Varela Tavares,17,35,0,0,0,0,0,0,0,0,765,0,0,45,0,0.0
Nuno Varela Tavares,17,36,0,0,0,0,0,0,0,0,764,-1,0,45,0,0.0
Nuno Varela Tavares,17,37,0,0,0,0,0,0,0,0,764,0,0,45,0,0.0
Nuno Varela Tavares,17,38,0,0,0,0,0,0,0,0,764,0,0,45,0,0.0
Pablo Marí Villar,20,1,0,0,0,0,0,0,0,0,4463,0,0,45,0,0.0
Pablo Marí Villar,20,2,0,0,0,0,0,0,0,0,4655,-1024,0,45,0,0.0
Pablo Marí Villar,20,3,0,0,0,0,0,0,0,0,3150,-1521,0,45,0,0.0
Pablo Marí Villar,20,4,0,0,0,0,0,0,0,0,2639,-550,0,45,0,0.0
Pablo Marí Villar,20,5,0,0,0,0,0,0,0,0,2390,-261,0,45,0,0.0
